LSLNC000077	NONHSAG000275	NONHSAT000724	1	rs10462020	Type 2 diabetes
LSLNC011226	NONHSAG031834	NONHSAT079869	20	rs4812829	Type 2 diabetes
LSLNC011226	NONHSAG031834	NONHSAT079869	20	rs4812829	Type 2 diabetes (males)
LSLNC011226	NONHSAG031834	NONHSAT079869	20	rs6103716	Type 2 diabetes
LSLNC011226	NONHSAG031834	NONHSAT079869	20	rs4812831	Type 2 diabetes
LSLNC011227	NONHSAG031834	NONHSAT079871	20	rs4812831	Type 2 diabetes
LSLNC011243	NONHSAG031896	NONHSAT080026	20	rs386843	Type 2 diabetes
LSLNC011276	NONHSAG032200	NONHSAT080687	20	rs6142849	Waist circumference in Type 2 diabetes
LSLNC011276	NONHSAG032200	NONHSAT080687	20	rs6142849	Type 2 diabetes
LSLNC011277	NONHSAG032200	NONHSAT080688	20	rs6142849	Waist circumference in Type 2 diabetes
LSLNC011277	NONHSAG032200	NONHSAT080688	20	rs6142849	Type 2 diabetes
LSLNC011321	NONHSAG031248	NONHSAT147154	20	rs559129	Weight in Type 2 diabetes
LSLNC011321	NONHSAG031248	NONHSAT147154	20	rs559129	Type 2 diabetes
LSLNC011321	NONHSAG031248	NONHSAT147154	20	rs660454	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC011322	NONHSAG031248	NONHSAT147155	20	rs4141508	Type 2 diabetes
LSLNC011322	NONHSAG031248	NONHSAT147155	20	rs4141508	Height in Type 2 diabetes cases
LSLNC011322	NONHSAG031248	NONHSAT147155	20	rs1018485	Type 2 diabetes
LSLNC011322	NONHSAG031248	NONHSAT147155	20	rs1018485	Height in Type 2 diabetes cases
LSLNC011322	NONHSAG031248	NONHSAT147155	20	rs555185	Body mass index (BMI) in Type 2 diabetes
LSLNC011322	NONHSAG031248	NONHSAT147155	20	rs555185	Type 2 diabetes
LSLNC011322	NONHSAG031248	NONHSAT147155	20	rs12624858	Type 2 diabetes
LSLNC011322	NONHSAG031248	NONHSAT147155	20	rs12624858	Height in Type 2 diabetes cases
LSLNC011352	NONHSAG032585	NONHSAT081551	21	rs467691	Type 2 diabetes
LSLNC011352	NONHSAG032585	NONHSAT081551	21	rs151065	Type 2 diabetes
LSLNC011352	NONHSAG032585	NONHSAT081551	21	rs2249333	Type 2 diabetes
LSLNC011352	NONHSAG032585	NONHSAT081551	21	rs226794	Type 2 diabetes
LSLNC011366	NONHSAG032688	NONHSAT081756	21	rs8130718	Type 2 diabetes
LSLNC011366	NONHSAG032688	NONHSAT081756	21	rs2834061	Type 2 diabetes without obesity
LSLNC011385	NONHSAG032771	NONHSAT081947	21	rs1573306	Type 2 diabetes
LSLNC011385	NONHSAG032771	NONHSAT081947	21	rs6517335	Type 2 diabetes
LSLNC011425	NONHSAG032917	NONHSAT082285	21	rs3746890	Type 2 diabetes, combined control dataset
LSLNC011526	NONHSAG033519	NONHSAT084346	22	rs17651189	Type 2 diabetes
LSLNC011527	NONHSAG033519	NONHSAT084348	22	rs17651189	Type 2 diabetes
LSLNC011586	NONHSAG033625	NONHSAT084665	22	rs8137391	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis
LSLNC011622	NONHSAG033745	NONHSAT084950	22	rs1467388	Type 2 diabetes
LSLNC011623	NONHSAG033745	NONHSAT084951	22	rs1467388	Type 2 diabetes
LSLNC011624	NONHSAG033747	NONHSAT084957	22	rs5753966	Waist hip ratio in Type 2 diabetes
LSLNC011624	NONHSAG033747	NONHSAT084957	22	rs5753966	Type 2 diabetes
LSLNC011637	NONHSAG033786	NONHSAT085038	22	rs1159413	Type 2 diabetes
LSLNC011637	NONHSAG033786	NONHSAT085038	22	rs1013513	Type 2 diabetes
LSLNC011637	NONHSAG033786	NONHSAT085038	22	rs2157216	Type 2 diabetes
LSLNC011637	NONHSAG033786	NONHSAT085038	22	rs5750009	Type 2 diabetes
LSLNC011637	NONHSAG033786	NONHSAT085038	22	rs7284640	Type 2 diabetes
LSLNC011637	NONHSAG033786	NONHSAT085038	22	rs5755536	Type 2 diabetes
LSLNC011644	NONHSAG033849	NONHSAT085132	22	rs10211998	Type 2 diabetes
LSLNC011644	NONHSAG033849	NONHSAT085132	22	rs5756371	Type 2 diabetes
LSLNC011649	NONHSAG033862	NONHSAT085153	22	rs1981476	Type 2 diabetes
LSLNC011757	NONHSAG033786	NONHSAT147219	22	rs1159413	Type 2 diabetes
LSLNC011757	NONHSAG033786	NONHSAT147219	22	rs1013513	Type 2 diabetes
LSLNC011757	NONHSAG033786	NONHSAT147219	22	rs2157216	Type 2 diabetes
LSLNC011757	NONHSAG033786	NONHSAT147219	22	rs5750009	Type 2 diabetes
LSLNC011757	NONHSAG033786	NONHSAT147219	22	rs7284640	Type 2 diabetes
LSLNC011757	NONHSAG033786	NONHSAT147219	22	rs5755536	Type 2 diabetes
LSLNC011795	NONHSAG054212	NONHSAT136580	X	rs808178	Type 2 diabetes
LSLNC011863	NONHSAG055075	NONHSAT138125	X	rs1883663	Type 2 diabetes
LSLNC011874	NONHSAG055212	NONHSAT138365	X	rs993973	Type 2 diabetes
LSLNC011875	NONHSAG055212	NONHSAT138369	X	rs993973	Type 2 diabetes
LSLNC011876	NONHSAG055212	NONHSAT138371	X	rs993973	Type 2 diabetes
LSLNC012104	NONHSAG000252	NONHSAT000676	1	rs2235564	Type 2 diabetes, combined control dataset
LSLNC012119	NONHSAG000295	NONHSAT000759	1	rs17386406	Type 2 diabetes
LSLNC012120	NONHSAG000296	NONHSAT000760	1	rs4908773	Waist hip ratio in Type 2 diabetes
LSLNC012120	NONHSAG000296	NONHSAT000760	1	rs12024032	Body mass index (BMI) in Type 2 diabetes
LSLNC012120	NONHSAG000296	NONHSAT000760	1	rs12024032	Type 2 diabetes
LSLNC012120	NONHSAG000296	NONHSAT000760	1	rs4908511	Type 2 diabetes
LSLNC012120	NONHSAG000296	NONHSAT000760	1	rs4908511	Body mass index (BMI) in Type 2 diabetes
LSLNC012180	NONHSAG000445	NONHSAT001058	1	rs10737910	Type 2 diabetes
LSLNC012181	NONHSAG000445	NONHSAT001059	1	rs10737910	Type 2 diabetes
LSLNC012226	NONHSAG000547	NONHSAT001303	1	rs10917434	Type 2 diabetes
LSLNC012227	NONHSAG000547	NONHSAT001304	1	rs10917434	Type 2 diabetes
LSLNC012227	NONHSAG000547	NONHSAT001304	1	rs12045440	Type 2 diabetes
LSLNC012227	NONHSAG000547	NONHSAT001304	1	rs10799817	Type 2 diabetes
LSLNC012227	NONHSAG000547	NONHSAT001304	1	rs924519	Type 2 diabetes
LSLNC012239	NONHSAG000559	NONHSAT001335	1	rs3767225	Height in Type 2 diabetes cases
LSLNC012239	NONHSAG000559	NONHSAT001335	1	rs3767225	Type 2 diabetes
LSLNC012240	NONHSAG000559	NONHSAT001336	1	rs3767225	Height in Type 2 diabetes cases
LSLNC012240	NONHSAG000559	NONHSAT001336	1	rs3767225	Type 2 diabetes
LSLNC012242	NONHSAG000559	NONHSAT001339	1	rs3767225	Height in Type 2 diabetes cases
LSLNC012242	NONHSAG000559	NONHSAT001339	1	rs3767225	Type 2 diabetes
LSLNC012262	NONHSAG000607	NONHSAT001431	1	rs829412	Type 2 diabetes
LSLNC012263	NONHSAG000607	NONHSAT001432	1	rs829412	Type 2 diabetes
LSLNC012314	NONHSAG000710	NONHSAT001666	1	rs10732912	Type 2 diabetes, combined control dataset
LSLNC012349	NONHSAG000764	NONHSAT001802	1	rs1071849	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC012349	NONHSAG000764	NONHSAT001802	1	rs17645	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC012412	NONHSAG000909	NONHSAT002108	1	rs10798882	Type 2 diabetes
LSLNC012412	NONHSAG000909	NONHSAT002108	1	rs7524405	Type 2 diabetes
LSLNC012413	NONHSAG000909	NONHSAT002109	1	rs10798882	Type 2 diabetes
LSLNC012413	NONHSAG000909	NONHSAT002109	1	rs7524405	Type 2 diabetes
LSLNC012490	NONHSAG000990	NONHSAT002287	1	rs2031476	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC012503	NONHSAG001023	NONHSAT002362	1	rs1203137	Type 2 diabetes
LSLNC012503	NONHSAG001023	NONHSAT002362	1	rs1635718	Type 2 diabetes
LSLNC012526	NONHSAG001060	NONHSAT002428	1	rs547390	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC012551	NONHSAG001120	NONHSAT002581	1	rs4660293	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC012552	NONHSAG001120	NONHSAT002582	1	rs4660293	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC012553	NONHSAG001120	NONHSAT002583	1	rs4660293	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC012558	NONHSAG001123	NONHSAT002590	1	rs2293476	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC012592	NONHSAG001199	NONHSAT002721	1	rs609572	Type 2 diabetes
LSLNC012648	NONHSAG001273	NONHSAT002879	1	rs461043	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC012747	NONHSAG001414	NONHSAT003139	1	rs12086219	Type 2 diabetes
LSLNC012820	NONHSAG001602	NONHSAT003475	1	rs1504584	Type 2 diabetes, combined control dataset
LSLNC012820	NONHSAG001602	NONHSAT003475	1	rs1604885	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC012824	NONHSAG001619	NONHSAT003514	1	rs2811893	Diabetic retinopathy in type 2 diabetes
LSLNC012868	NONHSAG001728	NONHSAT003732	1	rs1613638	Type 2 diabetes
LSLNC012873	NONHSAG001737	NONHSAT003746	1	rs2455033	Type 2 diabetes
LSLNC012873	NONHSAG001737	NONHSAT003746	1	rs2455033	Waist hip ratio in Type 2 diabetes
LSLNC012873	NONHSAG001737	NONHSAT003746	1	rs4655595	Type 2 diabetes
LSLNC012874	NONHSAG001737	NONHSAT003747	1	rs2455033	Type 2 diabetes
LSLNC012874	NONHSAG001737	NONHSAT003747	1	rs2455033	Waist hip ratio in Type 2 diabetes
LSLNC012874	NONHSAG001737	NONHSAT003747	1	rs4655595	Type 2 diabetes
LSLNC012875	NONHSAG001737	NONHSAT003748	1	rs2455033	Type 2 diabetes
LSLNC012875	NONHSAG001737	NONHSAT003748	1	rs2455033	Waist hip ratio in Type 2 diabetes
LSLNC012875	NONHSAG001737	NONHSAT003748	1	rs4655595	Type 2 diabetes
LSLNC012879	NONHSAG001742	NONHSAT003756	1	rs7525509	Type 2 diabetes
LSLNC012879	NONHSAG001742	NONHSAT003756	1	rs1373909	Type 2 diabetes
LSLNC012879	NONHSAG001742	NONHSAT003756	1	rs7537440	Type 2 diabetes
LSLNC012879	NONHSAG001742	NONHSAT003756	1	rs963140	Type 2 diabetes
LSLNC012879	NONHSAG001742	NONHSAT003756	1	rs7536188	Type 2 diabetes
LSLNC012880	NONHSAG001742	NONHSAT003757	1	rs7525509	Type 2 diabetes
LSLNC012880	NONHSAG001742	NONHSAT003757	1	rs1373909	Type 2 diabetes
LSLNC012880	NONHSAG001742	NONHSAT003757	1	rs7537440	Type 2 diabetes
LSLNC012880	NONHSAG001742	NONHSAT003757	1	rs963140	Type 2 diabetes
LSLNC012880	NONHSAG001742	NONHSAT003757	1	rs7536188	Type 2 diabetes
LSLNC012881	NONHSAG001742	NONHSAT003758	1	rs7536188	Type 2 diabetes
LSLNC012886	NONHSAG001745	NONHSAT003765	1	rs7524091	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC012886	NONHSAG001745	NONHSAT003765	1	rs7530784	Diabetic retinopathy in Type 2 diabetes mellitus
LSLNC012906	NONHSAG001809	NONHSAT003874	1	rs11209733	Type 2 diabetes
LSLNC012906	NONHSAG001809	NONHSAT003874	1	rs12130153	Type 2 diabetes
LSLNC012957	NONHSAG001879	NONHSAT004066	1	rs7524504	Type 2 diabetes, combined control dataset
LSLNC013011	NONHSAG002051	NONHSAT004429	1	rs12567930	Waist circumference in Type 2 diabetes
LSLNC013011	NONHSAG002051	NONHSAT004429	1	rs12567930	Type 2 diabetes
LSLNC013014	NONHSAG002056	NONHSAT004439	1	rs17512269	Gestational diabetes mellitus
LSLNC013027	NONHSAG002079	NONHSAT004481	1	rs12128131	Type 2 diabetes
LSLNC013027	NONHSAG002079	NONHSAT004481	1	rs2295423	Type 2 diabetes
LSLNC013030	NONHSAG002081	NONHSAT004484	1	rs6682670	Type 2 diabetes
LSLNC013030	NONHSAG002081	NONHSAT004484	1	rs7535628	Type 2 diabetes
LSLNC013031	NONHSAG002084	NONHSAT004488	1	rs2765545	Type 2 diabetes
LSLNC013031	NONHSAG002084	NONHSAT004488	1	rs531358	Type 2 diabetes
LSLNC013031	NONHSAG002084	NONHSAT004488	1	rs661126	Type 2 diabetes
LSLNC013031	NONHSAG002084	NONHSAT004488	1	rs612037	Type 2 diabetes
LSLNC013031	NONHSAG002084	NONHSAT004488	1	rs797668	Type 2 diabetes
LSLNC013031	NONHSAG002084	NONHSAT004488	1	rs3754186	Type 2 diabetes
LSLNC013032	NONHSAG002084	NONHSAT004489	1	rs797668	Type 2 diabetes
LSLNC013033	NONHSAG002085	NONHSAT004490	1	rs693737	Type 2 diabetes
LSLNC013034	NONHSAG002088	NONHSAT004531	1	rs12044883	Type 2 diabetes
LSLNC013036	NONHSAG002094	NONHSAT004545	1	rs12132625	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC013052	NONHSAG002186	NONHSAT004746	1	rs4402170	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis
LSLNC013088	NONHSAG002298	NONHSAT004966	1	rs2494052	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC013092	NONHSAG002316	NONHSAT004999	1	rs1690726	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC013350	NONHSAG002889	NONHSAT006356	1	rs2140709	Type 2 diabetes
LSLNC013404	NONHSAG002979	NONHSAT006533	1	rs10797056	Type 2 diabetes
LSLNC013443	NONHSAG003017	NONHSAT006616	1	rs10752641	Type 2 diabetes
LSLNC013443	NONHSAG003017	NONHSAT006616	1	rs4341355	Type 2 diabetes
LSLNC013443	NONHSAG003017	NONHSAT006616	1	rs4509570	Type 2 diabetes
LSLNC013444	NONHSAG003017	NONHSAT006617	1	rs10752641	Type 2 diabetes
LSLNC013444	NONHSAG003017	NONHSAT006617	1	rs4341355	Type 2 diabetes
LSLNC013444	NONHSAG003017	NONHSAT006617	1	rs4509570	Type 2 diabetes
LSLNC013445	NONHSAG003019	NONHSAT006621	1	rs6672087	Type 2 diabetes
LSLNC013445	NONHSAG003019	NONHSAT006621	1	rs6681207	Type 2 diabetes
LSLNC013609	NONHSAG003191	NONHSAT007020	1	rs2501354	Type 2 diabetes
LSLNC013609	NONHSAG003191	NONHSAT007020	1	rs2501350	Type 2 diabetes
LSLNC013656	NONHSAG003252	NONHSAT007139	1	rs3557	Type 2 diabetes
LSLNC013683	NONHSAG003280	NONHSAT007205	1	rs1006310	Type 2 diabetes
LSLNC013683	NONHSAG003280	NONHSAT007205	1	rs931778	Type 2 diabetes
LSLNC013694	NONHSAG003303	NONHSAT007245	1	rs1054943	Type 2 diabetes, combined control dataset
LSLNC013732	NONHSAG003380	NONHSAT007406	1	rs16859491	Type 2 diabetes
LSLNC013742	NONHSAG003389	NONHSAT007422	1	rs10489208	Type 2 diabetes, combined control dataset
LSLNC013742	NONHSAG003389	NONHSAT007422	1	rs16828104	Type 2 diabetes, combined control dataset
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs4987323	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs4987324	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs4987299	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs12133642	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs3917392	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs3917410	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs3917411	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs3917425	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs3917462	Diabetic retinopathy in Type 2 diabetes mellitus, ETDRS grade>=30
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs12128695	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs12145504	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs17527744	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs17593568	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs2420505	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs4537624	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs17593862	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs12130372	Type 2 diabetes
LSLNC013749	NONHSAG003417	NONHSAT007470	1	rs3766138	Type 2 diabetes
LSLNC013750	NONHSAG003418	NONHSAT007471	1	rs4987323	Type 2 diabetes
LSLNC013750	NONHSAG003418	NONHSAT007471	1	rs4987324	Type 2 diabetes
LSLNC013751	NONHSAG003418	NONHSAT007472	1	rs4987323	Type 2 diabetes
LSLNC013751	NONHSAG003418	NONHSAT007472	1	rs4987324	Type 2 diabetes
LSLNC013751	NONHSAG003418	NONHSAT007472	1	rs4987299	Type 2 diabetes
LSLNC013753	NONHSAG003419	NONHSAT007474	1	rs3917410	Type 2 diabetes
LSLNC013753	NONHSAG003419	NONHSAT007474	1	rs3917411	Type 2 diabetes
LSLNC013754	NONHSAG003417	NONHSAT007476	1	rs3766138	Type 2 diabetes
LSLNC013755	NONHSAG003417	NONHSAT007477	1	rs3766138	Type 2 diabetes
LSLNC013756	NONHSAG003417	NONHSAT007478	1	rs3766138	Type 2 diabetes
LSLNC013774	NONHSAG003471	NONHSAT007609	1	rs1023479	Type 2 diabetes
LSLNC013774	NONHSAG003471	NONHSAT007609	1	rs1023479	Waist circumference in Type 2 diabetes
LSLNC013774	NONHSAG003471	NONHSAT007609	1	rs4916251	Type 2 diabetes
LSLNC013774	NONHSAG003471	NONHSAT007609	1	rs4916251	Waist circumference in Type 2 diabetes
LSLNC013774	NONHSAG003471	NONHSAT007609	1	rs4916251	Body mass index (BMI) in Type 2 diabetes
LSLNC013774	NONHSAG003471	NONHSAT007609	1	rs6676665	Waist circumference in Type 2 diabetes
LSLNC013774	NONHSAG003471	NONHSAT007609	1	rs6676665	Type 2 diabetes
LSLNC013774	NONHSAG003471	NONHSAT007609	1	rs9425586	Type 2 diabetes
LSLNC013774	NONHSAG003471	NONHSAT007609	1	rs9425586	Waist circumference in Type 2 diabetes
LSLNC013774	NONHSAG003471	NONHSAT007609	1	rs6698987	Type 2 diabetes
LSLNC013775	NONHSAG003471	NONHSAT007610	1	rs4916251	Type 2 diabetes
LSLNC013775	NONHSAG003471	NONHSAT007610	1	rs4916251	Waist circumference in Type 2 diabetes
LSLNC013775	NONHSAG003471	NONHSAT007610	1	rs4916251	Body mass index (BMI) in Type 2 diabetes
LSLNC013775	NONHSAG003471	NONHSAT007610	1	rs6676665	Waist circumference in Type 2 diabetes
LSLNC013775	NONHSAG003471	NONHSAT007610	1	rs6676665	Type 2 diabetes
LSLNC013776	NONHSAG003471	NONHSAT007611	1	rs1023479	Type 2 diabetes
LSLNC013776	NONHSAG003471	NONHSAT007611	1	rs1023479	Waist circumference in Type 2 diabetes
LSLNC013776	NONHSAG003471	NONHSAT007611	1	rs9425586	Type 2 diabetes
LSLNC013776	NONHSAG003471	NONHSAT007611	1	rs9425586	Waist circumference in Type 2 diabetes
LSLNC013776	NONHSAG003471	NONHSAT007611	1	rs6698987	Type 2 diabetes
LSLNC013778	NONHSAG003471	NONHSAT007613	1	rs6698987	Type 2 diabetes
LSLNC013779	NONHSAG003471	NONHSAT007614	1	rs6698987	Type 2 diabetes
LSLNC013787	NONHSAG003498	NONHSAT007648	1	rs10912671	Type 2 diabetes
LSLNC013805	NONHSAG003544	NONHSAT007767	1	rs4622022	Type 2 diabetes
LSLNC013805	NONHSAG003544	NONHSAT007767	1	rs4622022	Type 2 diabetes early age of onset
LSLNC013814	NONHSAG003582	NONHSAT007834	1	rs2773080	Type 2 diabetes
LSLNC013858	NONHSAG003720	NONHSAT008402	1	rs580869	Type 2 diabetes
LSLNC013858	NONHSAG003720	NONHSAT008402	1	rs671114	Type 2 diabetes
LSLNC013858	NONHSAG003720	NONHSAT008402	1	rs685595	Type 2 diabetes
LSLNC013858	NONHSAG003720	NONHSAT008402	1	rs688292	Type 2 diabetes
LSLNC013876	NONHSAG003809	NONHSAT008539	1	rs4658064	Waist hip ratio in Type 2 diabetes
LSLNC013876	NONHSAG003809	NONHSAT008539	1	rs4658064	Type 2 diabetes
LSLNC013876	NONHSAG003809	NONHSAT008539	1	rs4658064	Waist circumference in Type 2 diabetes
LSLNC013876	NONHSAG003809	NONHSAT008539	1	rs6700053	Waist hip ratio in Type 2 diabetes
LSLNC013876	NONHSAG003809	NONHSAT008539	1	rs6700053	Type 2 diabetes
LSLNC013876	NONHSAG003809	NONHSAT008539	1	rs7544449	Waist hip ratio in Type 2 diabetes
LSLNC013876	NONHSAG003809	NONHSAT008539	1	rs7544449	Type 2 diabetes
LSLNC013885	NONHSAG003845	NONHSAT008598	1	rs10801555	Waist circumference in Type 2 diabetes
LSLNC013885	NONHSAG003845	NONHSAT008598	1	rs10733086	Type 2 diabetes
LSLNC013885	NONHSAG003845	NONHSAT008598	1	rs10733086	Waist circumference in Type 2 diabetes
LSLNC013885	NONHSAG003845	NONHSAT008598	1	rs1831282	Waist circumference in Type 2 diabetes
LSLNC013885	NONHSAG003845	NONHSAT008598	1	rs1831282	Type 2 diabetes
LSLNC013885	NONHSAG003845	NONHSAT008598	1	rs395544	Waist circumference in Type 2 diabetes
LSLNC013920	NONHSAG003922	NONHSAT008738	1	rs3729842	Type 2 diabetes early age of onset
LSLNC013920	NONHSAG003922	NONHSAT008738	1	rs3729842	Type 2 diabetes
LSLNC013921	NONHSAG003922	NONHSAT008739	1	rs3729842	Type 2 diabetes early age of onset
LSLNC013921	NONHSAG003922	NONHSAT008739	1	rs3729842	Type 2 diabetes
LSLNC013922	NONHSAG003922	NONHSAT008740	1	rs3729842	Type 2 diabetes early age of onset
LSLNC013922	NONHSAG003922	NONHSAT008740	1	rs3729842	Type 2 diabetes
LSLNC013923	NONHSAG003922	NONHSAT008741	1	rs3729842	Type 2 diabetes early age of onset
LSLNC013923	NONHSAG003922	NONHSAT008741	1	rs3729842	Type 2 diabetes
LSLNC013924	NONHSAG003922	NONHSAT008742	1	rs3729842	Type 2 diabetes early age of onset
LSLNC013924	NONHSAG003922	NONHSAT008742	1	rs3729842	Type 2 diabetes
LSLNC013954	NONHSAG003973	NONHSAT008848	1	rs12132992	Type 2 diabetes
LSLNC013987	NONHSAG004035	NONHSAT008959	1	rs1999157	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC014063	NONHSAG004141	NONHSAT009158	1	rs2250321	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC014067	NONHSAG004163	NONHSAT009209	1	rs10779506	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014067	NONHSAG004163	NONHSAT009209	1	rs2249632	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014067	NONHSAG004163	NONHSAT009209	1	rs2294938	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014068	NONHSAG004163	NONHSAT009210	1	rs10779506	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014068	NONHSAG004163	NONHSAT009210	1	rs2249632	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014068	NONHSAG004163	NONHSAT009210	1	rs2294938	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014069	NONHSAG004163	NONHSAT009211	1	rs10779506	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014069	NONHSAG004163	NONHSAT009211	1	rs2249632	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014069	NONHSAG004163	NONHSAT009211	1	rs2294938	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014070	NONHSAG004163	NONHSAT009212	1	rs10779506	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014070	NONHSAG004163	NONHSAT009212	1	rs2249632	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014070	NONHSAG004163	NONHSAT009212	1	rs2294938	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014071	NONHSAG004163	NONHSAT009213	1	rs10779506	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014072	NONHSAG004163	NONHSAT009214	1	rs10779506	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014072	NONHSAG004163	NONHSAT009214	1	rs2249632	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014072	NONHSAG004163	NONHSAT009214	1	rs2294938	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014073	NONHSAG004163	NONHSAT009215	1	rs10779506	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014073	NONHSAG004163	NONHSAT009215	1	rs2294938	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014074	NONHSAG004163	NONHSAT009216	1	rs10779506	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014074	NONHSAG004163	NONHSAT009216	1	rs2249632	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014074	NONHSAG004163	NONHSAT009216	1	rs2294938	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014089	NONHSAG004201	NONHSAT009300	1	rs17017536	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis
LSLNC014111	NONHSAG004267	NONHSAT009457	1	rs7543972	Type 2 diabetes
LSLNC014113	NONHSAG004269	NONHSAT009462	1	rs17734395	Type 2 diabetes, combined control dataset
LSLNC014120	NONHSAG004286	NONHSAT009489	1	rs4846811	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014121	NONHSAG004286	NONHSAT009490	1	rs4846811	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014122	NONHSAG004286	NONHSAT009491	1	rs4846811	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014123	NONHSAG004286	NONHSAT009492	1	rs4846811	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC014127	NONHSAG004295	NONHSAT009505	1	rs6674883	Type 2 diabetes
LSLNC014127	NONHSAG004295	NONHSAT009505	1	rs6674883	Waist hip ratio in Type 2 diabetes
