SNPID,Position,Disease/Trait name,P value,PMID,Chr
rs20488,228080785,Diabetic retinopathy in Type 2 diabetes mellitus,0.000625,23562823,1
rs204883,32032743,Type 2 diabetes,0.000275,17463246,6
rs204883,32032743,Type 2 diabetes,0.000275,17463246,6
rs2048917,182757120,Type 2 diabetes,0.000669,17463246,4
rs2048973,86839097,Type 2 diabetes early age of onset,0.0008,17846125,11
rs2049157,220068488,Diabetic retinopathy in Type 2 diabetes mellitus,0.000719,23562823,2
rs2049316,35009153,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.00034500000000000004,17554300,6
rs2049998,210031154,Body mass index (BMI) in Type 2 diabetes,0.000677,17463246,1
rs2049998,210031154,Type 2 diabetes,0.000677,17463246,1
rs2050475,26565665,Diabetic retinopathy in Type 2 diabetes mellitus,0.000625,23562823,1
rs2050689,78934100,Type 2 diabetes,0.000504,17463246,6
rs2050757,1513917,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000101,21150874,9
rs2050831,79888396,Type 2 diabetes,7.3e-05,17293876,9
rs2050854,69550115,Type 2 diabetes,0.000269,17463246,13
rs2051311,57836880,Type 2 diabetes,0.000327,22158537,18
rs2051311,57836880,Type 2 diabetes,0.000375,22158537,18
rs2051312,57836715,Type 2 diabetes,0.000325,22158537,18
rs2051536,22841797,Type 2 diabetes,0.000323,22158537,14
rs2051876,157009037,Type 2 diabetes,0.000229,22158537,7
rs2051877,157008813,Type 2 diabetes,0.00018700000000000002,22158537,7
rs205199,89723277,Type 2 diabetes,0.00015,17463246,6
rs2052022,15404987,Type 2 diabetes,0.00075,17463246,17
rs2052149,19346344,Type 2 diabetes,0.000822,22158537,7
rs205217,89749105,Type 2 diabetes,0.000118,17463246,6
rs205217,89749105,Waist hip ratio in Type 2 diabetes,0.000118,17463246,6
rs205217,89749105,Waist circumference in Type 2 diabetes,0.0005679999999999999,17463246,6
rs2052234,6602034,"Type 2 diabetes, combined control dataset",5.18e-05,17554300,16
rs2052297,170071166,Type 2 diabetes,0.000695,17463246,2
rs2052310,230440448,Diabetic retinopathy in Type 2 diabetes mellitus,0.000916,23562823,2
rs2052626,36477600,Diabetic retinopathy in Type 2 diabetes mellitus,5.27e-05,23562823,2
rs2052656,53703744,Type 2 diabetes,0.0004,17463246,14
rs2052656,53703744,Weight in Type 2 diabetes,0.0004,17463246,14
rs2052801,112056131,Type 2 diabetes,8.06e-05,22456796,8
rs2052873,71505303,Type 2 diabetes,0.000147,17463246,16
rs2052933,56028107,Diabetic retinopathy in Type 2 diabetes mellitus,0.000399,23562823,2
rs2053816,158817047,Type 2 diabetes,0.000642,17463246,4
rs2053908,2750095,Type 2 diabetes,0.00011999999999999999,17463246,2
rs2054508,94574082,Type 2 diabetes,0.000131,17463246,15
rs2054903,48724493,"Type 2 diabetes, combined control dataset",0.00037400000000000004,17554300,12
rs2055208,38018921,Type 2 diabetes,0.000227,22158537,6
rs2055375,60531220,Weight in Type 2 diabetes,0.000863,17463246,5
rs2055375,60531220,Type 2 diabetes,0.000863,17463246,5
rs2055459,79909421,Type 2 diabetes,0.000543,17463246,3
rs2055474,51559761,Type 2 diabetes,0.00025699999999999996,17463246,17
rs2055608,155772896,Type 2 diabetes,0.00021600000000000002,17463246,5
rs2055716,79697846,Type 2 diabetes,0.000263,17463246,15
rs2056264,60430255,Type 2 diabetes,5.6000000000000006e-05,22158537,8
rs2056264,60430255,Type 2 diabetes,0.000627,22158537,8
rs2056581,48882524,Diabetic retinopathy in Type 2 diabetes mellitus,0.000545,23562823,2
rs2056863,88573498,Type 2 diabetes,0.000149,22158537,8
rs2056962,28672406,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.000146,17554300,22
rs2056975,22408527,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000553,17554300,1
rs2057148,45937610,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.000463,17554300,6
rs2057466,123926930,"Type 2 diabetes, combined control dataset",3.79e-05,17554300,9
rs2057557,150494873,Type 2 diabetes,0.0008210000000000001,17463246,6
rs2057800,1566658,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,7.13e-05,21150874,12
rs2057845,83723672,"Type 2 diabetes, combined control dataset",0.000614,17554300,7
rs2058641,12173903,Type 2 diabetes,0.000886,22961080,7
rs2058846,69051200,Height in Type 2 diabetes cases,0.000828,17463246,17
rs2058846,69051200,Type 2 diabetes,0.000828,17463246,17
rs2058919,75310812,Type 2 diabetes,0.00011999999999999999,17463246,14
rs2059028,230416757,Diabetic retinopathy in Type 2 diabetes mellitus,0.000591,23562823,2
rs2059048,121595418,Type 2 diabetes,0.00037799999999999997,22158537,5
rs205928,118516498,Type 2 diabetes,0.000109,17463246,6
rs205940,118505635,Type 2 diabetes,0.000204,17463246,6
rs205945,118496349,Type 2 diabetes,0.000113,17463246,6
rs205946,118494825,Type 2 diabetes,0.000615,17463246,6
rs2059572,139634355,Waist circumference in Type 2 diabetes,6.04e-05,17463246,3
rs2059630,64565907,Waist hip ratio in Type 2 diabetes,0.000292,17463246,2
rs2059630,64565907,Type 2 diabetes,0.000292,17463246,2
rs205983,164422743,Type 2 diabetes,0.000124,17463246,6
rs205986,164440916,Type 2 diabetes,0.00021400000000000002,17463246,6
rs205989,164447167,Type 2 diabetes,0.00044500000000000003,17463246,6
rs206002,164426451,Type 2 diabetes,0.00021400000000000002,17463246,6
rs206011,164430998,Type 2 diabetes,0.000306,17463246,6
rs206012,164431048,Type 2 diabetes,0.000381,17463246,6
rs2060138,307807,Type 2 diabetes,0.000655,17463246,10
rs2060145,129807905,Type 2 diabetes,0.00041500000000000006,17463246,8
rs206015,32182759,Type 2 diabetes,7.62e-05,20818381,6
rs2060188,241593944,Type 2 diabetes,0.00037999999999999997,17463246,2
rs2060301,13522627,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.0002,17554300,12
rs206081,32922136,Type 2 diabetes,0.0008449999999999999,17463246,13
rs2060978,28566741,Type 2 diabetes,0.00035800000000000003,17463246,X
rs2060978,28566741,Height in Type 2 diabetes cases,0.00035800000000000003,17463246,X
rs2061053,98999397,Type 2 diabetes,0.000987,17554300,8
rs2061566,77551738,Type 2 diabetes,0.000233,17554300,18
rs2061876,95317615,"Type 2 diabetes, gender differentiated",0.00031299999999999996,17554300,15
rs2061879,95316982,"Type 2 diabetes, gender differentiated",0.000254,17554300,15
rs2061935,19708348,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.000982,17554300,18
rs2062163,133433173,"Type 2 diabetes, combined control dataset",9.63e-05,17554300,12
rs206223,25193476,Type 2 diabetes,0.0004940000000000001,17463246,14
rs2062358,91575816,Waist hip ratio in Type 2 diabetes,0.000598,17463246,6
rs2062358,91575816,Type 2 diabetes,0.000599,17463246,6
rs2063353,57889192,Type 2 diabetes,0.00093,17848626,17
rs2063609,104651305,Type 2 diabetes,0.000697,17463246,13
rs2063944,58595586,Type 2 diabetes,0.000176,22158537,6
rs2064332,52094056,Type 2 diabetes,0.000839,17463246,6
rs2064332,52094056,Type 2 diabetes,0.000839,17463246,6
rs2064816,31541391,Type 2 diabetes,0.000258,17463246,2
rs2064877,116859771,Type 2 diabetes,0.000878,17463246,6
rs2065198,78467217,Type 2 diabetes,0.000712,17463246,7
rs206541,10384136,Type 2 diabetes,0.000242,17463246,18
rs2065547,104211295,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",3.07e-05,17554300,13
rs2065591,10304197,Type 2 diabetes,0.000388,22158537,10
rs2065591,10304197,Type 2 diabetes,0.00042300000000000004,22158537,10
rs2065592,10304151,Type 2 diabetes,0.000363,22158537,10
rs2065592,10304151,Type 2 diabetes,0.000401,22158537,10
rs206578,10375034,Type 2 diabetes,0.000388,17463246,18
rs2066041,82773840,Type 2 diabetes with obesity,3.8e-05,17460697,14
rs2066109,2109139,Type 2 diabetes,0.00011200000000000001,17463246,9
rs2066219,69530664,Type 2 diabetes,0.000918,17463246,13
rs2066843,50745199,Type 2 diabetes,0.0008,17463246,16
rs2067043,17424711,Type 2 diabetes,0.000633,17463246,11
rs206789,59903971,Type 2 diabetes,0.000491,17463246,5
rs2068174,79393107,Weight in Type 2 diabetes,0.0008269999999999999,17463246,16
rs2068185,153598288,Diabetic retinopathy in Type 2 diabetes mellitus,0.000491,23562823,4
rs2068489,50089009,Type 2 diabetes,0.000857,17463246,2
rs2069129,130779148,Type 2 diabetes,0.000133,17463246,6
rs2069129,130779148,Waist circumference in Type 2 diabetes,0.000133,17463246,6
rs2069274,104020781,Type 2 diabetes,0.000442,17554300,4
rs206975,167690356,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000123,17554300,6
rs2070337,31220183,Type 2 diabetes,0.000633,17463246,14
rs2070478,37526985,Type 2 diabetes,0.000177,22961080,3
rs2070513,35353874,Type 2 diabetes,0.000687,17463246,21
rs2070527,40067495,Type 2 diabetes,0.000206,17463246,21
rs2070833,41242849,Type 2 diabetes,5.520000000000001e-05,22456796,17
rs2071286,32179896,Type 2 diabetes,0.000967,17463246,6
rs2071286,32179896,Type 2 diabetes,0.000967,17463246,6
rs207135,55814244,Type 2 diabetes,0.00047599999999999997,17463246,1
rs207135,55814244,Weight in Type 2 diabetes,0.00047599999999999997,17463246,1
rs207135,55814244,Body mass index (BMI) in Type 2 diabetes,0.00057,17463246,1
rs207135,55814244,Waist circumference in Type 2 diabetes,0.000807,17463246,1
rs207136,55814164,Weight in Type 2 diabetes,0.000339,17463246,1
rs207136,55814164,Type 2 diabetes,0.000339,17463246,1
rs207136,55814164,Waist circumference in Type 2 diabetes,0.0005009999999999999,17463246,1
rs207136,55814164,Body mass index (BMI) in Type 2 diabetes,0.000724,17463246,1
rs2071862,27021401,Type 2 diabetes,5.14e-05,21799836,22
rs2071893,49978575,Type 2 diabetes,0.000602,17463246,22
rs2072038,175105778,Type 2 diabetes,0.000661,22961080,1
rs2072041,175092840,Type 2 diabetes,0.000609,22961080,1
rs2072193,31533796,Type 2 diabetes,0.00037200000000000004,17463246,22
rs2072633,31919578,Type 2 diabetes,8.8e-05,23209189,6
rs2072695,26151643,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,8.58e-05,21150874,2
rs2073077,25195913,Type 2 diabetes,0.000375,22325160,20
rs2073268,100615139,Diabetic retinopathy in Type 2 diabetes mellitus,0.00010700000000000001,23562823,6
rs2073390,24133570,Type 2 diabetes,0.00031099999999999997,17463246,22
rs2073390,24133570,Type 2 diabetes,0.00031099999999999997,17463246,22
rs2074120,93107093,Type 2 diabetes,0.00042699999999999997,22158537,7
rs2074120,93107093,Type 2 diabetes,0.000536,22158537,7
rs2074196,2824800,Type 2 diabetes,1.7e-05,18711366,11
rs2074197,2825279,Type 2 diabetes,1.2e-05,18711366,11
rs2074578,31329056,"Type 2 diabetes, combined control dataset",0.000164,17554300,22
rs2074645,77757104,Body mass index (BMI) in Type 2 diabetes,0.000162,17463246,7
rs2074645,77757104,Waist circumference in Type 2 diabetes,0.000533,17463246,7
rs2074670,14016939,"Type 2 diabetes, gender differentiated",0.00045999999999999996,17554300,7
rs2075099,119504439,Type 2 diabetes,0.000863,17463246,X
rs2075120,17326432,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.000559,17554300,22
rs2075423,214154719,Type 2 diabetes (females),1e-05,22885922,1
rs2075553,85839977,Type 2 diabetes,0.000524,17463246,16
rs2075799,31778529,Type 2 diabetes,0.000709,22158537,6
rs2075799,31778529,Type 2 diabetes,0.000819,22158537,6
rs2075873,2482555,Type 2 diabetes,0.001,18711367,11
rs2076227,209789086,Height in Type 2 diabetes cases,0.000397,17463246,1
rs2076227,209789086,Type 2 diabetes,0.000397,17463246,1
rs2076308,50791640,Type 2 diabetes,5e-05,15940393,6
rs2076398,35827682,Type 2 diabetes,0.000298,17463246,20
rs2076913,67649769,Type 2 diabetes,0.0006219999999999999,17463246,3
rs2077507,11618468,Type 2 diabetes,0.000724,17463246,3
rs2077613,75639967,Type 2 diabetes,0.0008990000000000001,17463246,17
rs2077638,121436563,Type 2 diabetes,2.1899999999999997e-05,22158537,5
rs2077815,85672383,Type 2 diabetes and other traits,4.95e-05,19734900,11
rs2077869,8967434,Type 2 diabetes,0.000968,17554300,8
rs2078152,72654986,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.0009880000000000002,21150874,17
rs207851,217113435,Type 2 diabetes,0.00018700000000000002,22961080,2
rs207851,217113435,Type 2 diabetes family history,0.00040199999999999996,22961080,2
rs2079500,72745815,Type 2 diabetes,0.000583,17463246,14
rs2079672,89884917,Type 2 diabetes,0.000338,17554300,16
rs2080025,36836115,Type 2 diabetes,0.000621,17463246,17
rs208029,17840987,"Type 2 diabetes, combined control dataset, gender differentiated",0.000743,17554300,8
rs2080558,128860704,"Type 2 diabetes, combined control dataset, gender differentiated",0.000384,17554300,9
rs2080950,152571970,Type 2 diabetes,3.289999999999999e-05,17554300,5
rs208229,41461593,Type 2 diabetes,0.000839,17463246,20
rs2082463,5439549,Type 2 diabetes,0.000884,17463246,19
rs208297,121602027,Type 2 diabetes,0.00022,22325160,12
rs2084507,159079542,Type 2 diabetes,0.000886,17463246,3
rs2085175,126241886,Body mass index (BMI) in Type 2 diabetes,0.0009390000000000001,17463246,10
rs2086106,96144349,Type 2 diabetes,0.000437,17463246,9
rs2086298,82619218,Type 2 diabetes,0.000455,17463246,11
rs2087658,98500970,Type 2 diabetes,0.00036899999999999997,17463246,15
rs2087688,126944294,Waist hip ratio in Type 2 diabetes,0.000439,17463246,8
rs2087688,126944294,Type 2 diabetes,0.000439,17463246,8
rs208865,130072556,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,2.8999999999999997e-05,21150874,6
rs208865,130072556,Type 2 diabetes,0.00021400000000000002,22238593,6
rs208866,130072843,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000363,21150874,6
rs2088843,23931687,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000273,17554300,21
rs2090889,120428593,Type 2 diabetes,0.000168,22158537,2
rs2091876,42270001,Type 2 diabetes,0.000851,17463246,21
rs2091915,78030479,"Type 2 diabetes, combined control dataset",0.000889,17554300,14
rs2093758,89547057,Type 2 diabetes,0.000736,17463246,14
rs2094278,51728207,Type 2 diabetes,0.00038700000000000003,17463246,13
rs2095247,36153830,"Type 2 diabetes, combined control dataset",0.000926,17554300,1
rs2095575,55083287,Type 2 diabetes,0.000361,17554300,13
rs2095577,55106690,Type 2 diabetes,0.000734,17554300,13
rs2096141,223311940,"Type 2 diabetes, gender differentiated",3.86e-05,17554300,1
rs2096142,223311845,"Type 2 diabetes, gender differentiated",3.78e-05,17554300,1
rs2096249,30054255,Type 2 diabetes,0.00036899999999999997,17463246,10
rs209677,32140287,Type 2 diabetes,0.000593,17463246,20
rs2096853,44716050,"Type 2 diabetes, gender differentiated",0.000634,17554300,21
rs209693,22922026,Weight in Type 2 diabetes,0.00043200000000000004,17463246,1
rs209705,22934644,Waist hip ratio in Type 2 diabetes,0.00044100000000000004,17463246,1
rs209705,22934644,Type 2 diabetes,0.000442,17463246,1
rs209705,22934644,Body mass index (BMI) in Type 2 diabetes,0.0008380000000000001,17463246,1
rs209722,22843428,Body mass index (BMI) in Type 2 diabetes,0.000488,17463246,1
rs209722,22843428,Waist circumference in Type 2 diabetes,0.000518,17463246,1
rs2097769,7722458,Type 2 diabetes,0.00098,17463246,4
rs2097769,7722458,Waist circumference in Type 2 diabetes,0.00098,17463246,4
rs2098172,57196372,Type 2 diabetes,5.39e-05,22158537,6
rs2098507,15540363,Type 2 diabetes,0.00043,17554300,8
rs2099106,9380708,Type 2 diabetes,1.7e-05,17463249,16
rs2099106,9380708,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.000215,17554300,16
rs209960,52716084,Type 2 diabetes,6.1e-05,17846125,20
rs209960,52716084,Type 2 diabetes early age of onset,6.1e-05,17846125,20
rs2100648,133377392,Type 2 diabetes,0.000736,17463246,8
rs2101195,4697300,Type 2 diabetes,0.00042699999999999997,17463246,1
rs2101247,47494303,Type 2 diabetes,0.00065,20581827,3
rs2101436,92920921,Type 2 diabetes,0.00041900000000000005,17463246,15
rs2102164,55217813,"Type 2 diabetes, combined control dataset",2.4299999999999998e-05,17554300,6
rs2102623,18206165,Type 2 diabetes,0.000484,17463246,3
rs2102623,18206165,Body mass index (BMI) in Type 2 diabetes,0.000484,17463246,3
rs2103733,29514049,"Type 2 diabetes, combined control dataset, gender differentiated",0.000123,17554300,21
rs2104551,14162577,"Type 2 diabetes, combined control dataset",0.000859,17554300,10
rs2105262,68058216,Type 2 diabetes,0.0009449999999999999,17463246,1
rs2105386,15383624,"Type 2 diabetes, combined control dataset, gender differentiated",0.000515,17554300,9
rs2105854,101389192,Type 2 diabetes,0.000131,17463246,X
rs2106294,31645759,Type 2 diabetes with or without end stage renal disease,0.00058,22238593,22
rs2106294,31645759,Type 2 diabetes,0.000749,22238593,22
rs2106362,18725261,Type 2 diabetes,0.000446,17463246,7
rs2106362,18725261,Type 2 diabetes,0.000446,17463246,7
rs2107126,25289502,Diabetic retinopathy in Type 2 diabetes mellitus,0.00072,23562823,7
rs2107426,17904501,Type 2 diabetes,0.00018899999999999999,17463246,11
rs2108854,150017408,Type 2 diabetes,0.000607,17463246,7
rs2109262,16184629,Type 2 diabetes,0.00021899999999999998,22158537,17
rs2111056,68491597,Type 2 diabetes,0.000788,17463246,12
rs2111565,129229700,Type 2 diabetes,0.0008939999999999999,17463246,8
rs2111815,132699246,Type 2 diabetes,1.3000000000000001e-05,21874001,7
rs2111815,132699246,Type 2 diabetes,0.0009,21874001,7
rs2112237,162830483,Type 2 diabetes,0.000784,17463246,5
rs2113030,65185421,Type 2 diabetes,0.000575,17463246,5
rs2113030,65185421,Type 2 diabetes,0.000575,17463246,5
rs211329,32368532,Type 2 diabetes,0.000251,17463246,10
rs211330,32368589,Type 2 diabetes,0.000245,17463246,10
rs2113650,171176392,Type 2 diabetes,0.000373,17554300,2
rs2113861,160441744,Height in Type 2 diabetes cases,0.000959,17463246,2
rs2113861,160441744,Type 2 diabetes,0.0009599999999999999,17463246,2
rs211388,32293449,Type 2 diabetes,0.0006360000000000001,17463246,10
